day_folder,file,label_sequence
base1_251113,bird2_B3_251113_135755.343.wav,iiiiiiikikeeeeeedcdcdcfjjeeeeedcdcdcabbbdcdcdcabbbdcfjjjjmeeedcabbdcdcabbdcdcfjjjjjeeeel
base1_251113,bird2_B3_251113_132108.299.wav,iiikikikkkkkkkleeedcdcdcfjjeeegleeeeedcdcabdcdcabbdcdcfjjjeedcfjjjjjmeeedcdcdcabbbbdcdcdcabbbkggggiikleeeedcdcabbdcdcabbdcdcabbbdcabbdcdcfjjjjjeeedcabbbdcdcdcabbg
base1_251113,bird2_B3_251113_112222.115.wav,iiiiikkikikileeeeeeedcabbdcdcfjjjjmeeedcdcabbdcdcfjjjjeeedcabdc
base1_251113,bird2_B3_251113_164036.586.wav,iiiiiiikiiikkkkkleeeedcdcdcabdcfjjjjjeeeeedcabbdcabbbdcdcfjjjeeedcabbkgkkkleeeedcdcdcdcfjjjjeeedcdcfjjjjllllleeeedcdcdcdcabbbgg
base1_251113,bird2_B3_251113_122340.184.wav,iiiiiiikkkleeeeeedcabbdcdcfjjjjeemleeeedcdcabbdcdcfjjjjjee
base1_251113,bird2_B3_251113_122003.178.wav,iiiikikkkkeeeeeedcdcdcabbbdcdcab
base1_251113,bird2_B3_251113_152723.454.wav,iiiiikikkkkkkleeeedcdcfjmlleedcdcabbdcdcdcfjjjeeedcabbdcdcfjjjjjjeeedcdcabbdcfjjjjjjeeedcdcabbdcdcdcabbdcfjjjjeedcabbbdcdcdcabbbb
base1_251113,bird2_B3_251113_161721.531.wav,iiiikkkkkkkleeeedcdcdcdcfjjjeeeedcabbbdcfjjjjeeeedcdcdcfjjjjeeeggg
base1_251113,bird2_B3_251113_121922.177.wav,iiiikikikkleeeedcdcdcabbdcfjjeeeeedcabbdcdcabbdcfjjjeeeedcdcfjjjeeedcdcdcabdcfjjjjjeedcdcdcabbdcdcfjjjjjjeeeedcagg
base1_251113,bird2_B3_251113_133857.323.wav,iiikkkkleeeeeedcdcdcabb
base1_251113,bird2_B3_251113_095348.0.wav,iiiiiiiiiiikkkkikkkkiileeeeeedcdcabbbbbdcdcdcabbbbdcdcabbdcdcab
base1_251113,bird2_B3_251113_103757.62.wav,iikiikkkkkkkleeeeedcabbdcdcabbdcdcfjjjeeeedcabbbdcdcdcabbbggl
base1_251113,bird2_B3_251113_164150.587.wav,iiiikkkkkkkkleeeeeedcdcfjjjjeeedcdcabbdcdcabbbdcfjjjjeeeeeedcdcabbbbdcdcfjjjlleeeeedcdcabbdcab
base1_251113,bird2_B3_251113_102611.39.wav,iiiiiikkkkkleeeeedcdcabbdcfjjjjjeeeedcabbdcdcfjjjjjeleedcabbbdcdcdcabbdcfjjjjjjeeeedcabdcggggg
base1_251113,bird2_B3_251113_123135.207.wav,iiiiiikkkkkkleeeedcdcdcdcfjjjeeedcdcdcabbdcdcab
base1_251113,bird2_B3_251113_152935.463.wav,iiikkkkkkkkkkleeeeedcdcdcdcfjjjeeedcdcdcfjjjjjeedcdcabbdcdcfjjjeeedcdcdcdcabbbbbdcabbdcdcdcfjjjjjjeeeedcdcdcabbdc
base1_251113,bird2_B3_251113_134445.332.wav,iiiiiikikkkleeeeeedcdcabbbdcfjjeeeeedcabbdcdcdcfjjeeeeedcdcabbdcabbbkgggleeeeleedcdcabb
base1_251113,bird2_B3_251113_141911.362.wav,iiiikkiiikleeeeedcdcdcdcabbbdcdcfjjjjeeedcabbbdcdcabbbdcdcabbdcdcfjjjjjeedcabbbdcdc
base1_251113,bird2_B3_251113_130513.256.wav,iiiiiikiikikikkeeeeeiiikikkleeedcdcdcfjjeeeedcabbdcdcabbbdcdc
base1_251113,bird2_B3_251113_111904.107.wav,iikkkikiikkkkleeeeedcabbbdcdcdcfjjjeeeggggggleeeedcdcdcabbdcdcfjjjj
base1_251113,bird2_B3_251113_135838.345.wav,iiiiiiikikleeeeeeedcdcdcfjjjjeeeeedcdcabbdcdcdcfjjjeeeeedcdcdcdcdcfjjjjjjjeeedcdcdcabbbdcabbdcfjjjjjeedcdcabb
base1_251113,bird2_B3_251113_130404.254.wav,iiiiiikkkleeeedcdcdcabdcfjjjjeeedcabbbdcdcdcabbgg
base1_251113,bird2_B3_251113_103330.58.wav,iiiiikkikkkkkkkleeedcdcabbdcdcdcfjjjjeeedca
